ID,,,SITE,,,,,,,,,,TYPE_CHANGE,CROP AND LAND USE ,,,,,,,,,,,SOIL MANAGEMENT INFO,,,,,,,,,,DATA,,,,CURRENT SOC AND SOIL CHARACTERISTICS,,,,,,,,,,,,,,,,PREVIOUS SOC AND SOIL CHARACTERISTICS,,,,,,,,,,,,,,,SOURCE,
ID,IDstudy,plotID,country,region,temperature_Celsiul,precipitation_mm,climate,Latitud,Longitud,bedrock,soil_type,USDA,TYPE_CHANGE,CROP_current,CROP_type,cropAGE,current_land_use*,LUC_this_study,previous_land_use*,years_since_luc,TEMPORAL_only_this study,timeTEMPORAL,CHANGE_management,year_since_MANAGEMENT_CHANGE,soil_treatments,tillageYESNO,tillage_type,fertilizerYESNO,fet_type,rate_fertilizer_kh_ha,pesticides,org_amendYESNO,org_amend_type,prev_man,SINGLE_DATA-MULTIPLE_SINGLEAMPLING,DIF_DEPTH_current_point,CONTI_DEPTH,NUM_DEPTH,year_measure,N_plots_current,N_sample_per_plot_current,N_measured_current,soil_from_cm_current,soil_to_cm_current,depth_midpoint_current,bulk_density_Mg_m3_current,%clay_current,%silt_current,%sand_current,ph_current,SOC_g_kg_current,sd_SOC_gkg_current,SOC_Mg_ha_current,sd_SOC_Mgha_current,N_plots_previous,N_sample_per_plot_previous,N_measured_current,soil_from_cm_previous,soil_to_cm_previous,depth_midpoint_previous,Bulkdensity_previous,%clay_previous,%silt_previous,%sand_previous,ph_previous,SOC_g_kg_previous,sd_SOC_gkg_previous,SOC_Mg_ha_previous,sd_SOC_Mgha_previous,yearPpub,Original_source
1289,147,558,Portugal,Portugal,17,500,Mediterranean,NA,NA,NA,Cutanic_Luvisol,NA,TEMP,Olive,woody,5,food,NO,NA,NA,YES,5,NO,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,NA,NA,3,3,0,30,15,NA,19.7,19.7,60.6,NA,33.5,NA,97.54,NA,NA,3,3,0,30,15,NA,NA,NA,NA,NA,13.3,NA,44.64,NA,2013,"Lopez-Piñeiro et al. (2008) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1290,147,559,Portugal,Portugal,NA,NA,Mediterranean,NA,NA,NA,Cutanic_Luvisol,NA,TEMP,Olive,woody,8,food,NO,NA,NA,YES,8,NO,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,NA,NA,3,3,0,25,12.5,NA,NA,NA,NA,NA,10.26,NA,35.71,NA,NA,3,3,0,25,12.5,NA,NA,NA,NA,NA,13.3,NA,44.64,NA,2013,"Lopez-Piñeiro et al. (2008) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1291,147,560,Portugal,Portugal,NA,NA,Mediterranean,NA,NA,NA,Cutanic_Luvisol,NA,TEMP,Olive,woody,8,food,NO,NA,NA,YES,8,NO,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,NA,NA,3,3,0,25,12.5,NA,NA,NA,NA,NA,33.5,NA,97.54,NA,NA,3,3,0,25,12.5,NA,NA,NA,NA,NA,13.3,NA,44.64,NA,2013,"Lopez-Piñeiro et al. (2008) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1292,147,561,Portugal,Portugal,NA,NA,Mediterranean,NA,NA,NA,Cutanic_Luvisol,NA,TEMP,Olive,woody,8,food,NO,NA,NA,YES,8,NO,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,NA,NA,3,3,0,25,12.5,NA,NA,NA,NA,NA,48.1,NA,131.69,NA,NA,3,3,0,25,12.5,NA,NA,NA,NA,NA,13.3,NA,44.64,NA,2013,"Lopez-Piñeiro et al. (2008) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1293,147,562,Spain,Huelva,18,488,Mediterranean,37.2614,-6.9447,NA,Cambisol,NA,TEMP,Orange,woody,3,food,NO,NA,NA,YES,3,NO,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,NA,NA,8,8,0,20,10,NA,17,25,58,NA,4.62,NA,14.07,NA,NA,8,8,0,20,10,NA,NA,NA,NA,NA,4.19,NA,12.93,NA,2013,"Madejón et al. (2003) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1294,147,563,Spain,Huelva,18,488,Mediterranean,37.2614,-6.9447,NA,Cambisol,NA,TEMP,Orange,woody,3,food,NO,NA,NA,YES,3,NO,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,NA,NA,8,8,0,20,10,NA,17,25,58,NA,7.87,NA,22.23,NA,NA,8,8,0,20,10,NA,NA,NA,NA,NA,4.19,NA,12.93,NA,2013,"Madejón et al. (2003) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1295,147,564,Spain,Huelva,18,488,Mediterranean,37.2614,-6.9447,NA,Cambisol,NA,TEMP,Orange,woody,3,food,NO,NA,NA,YES,3,NO,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,NA,NA,8,8,0,20,10,NA,17,25,58,NA,9.67,NA,26.49,NA,NA,8,8,0,20,10,NA,NA,NA,NA,NA,4.19,NA,12.93,NA,2013,"Madejón et al. (2003) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1296,147,565,Spain,Huelva,18,488,Mediterranean,37.2614,-6.9447,NA,Cambisol,NA,TEMP,Orange,woody,3,food,NO,NA,NA,YES,3,NO,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,NA,NA,8,8,0,20,10,NA,17,25,58,NA,8.77,NA,24.38,NA,NA,8,8,0,20,10,NA,NA,NA,NA,NA,4.19,NA,12.93,NA,2013,"Madejón et al. (2003) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1297,147,566,Italy,southItaly,NA,550,Mediterranean,NA,NA,NA,Haplic_Luvisol,NA,TEMP,Kiwi,woody,4,food,NO,NA,NA,YES,4,NO,NA,NA,YES,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,NA,NA,3,3,0,90,45,NA,23.53,19.43,57.05,NA,8.95,NA,110.8,NA,NA,3,3,0,90,45,NA,NA,NA,NA,NA,8.3,NA,103.64,NA,2013,"Montanaro et al. (2009) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1298,147,567,Italy,southItaly,NA,550,Mediterranean,NA,NA,NA,Haplic_Luvisol,NA,TEMP,Kiwi,woody,4,food,NO,NA,NA,YES,4,NO,NA,NA,YES,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,NA,NA,3,3,0,90,45,NA,23.53,19.43,57.05,NA,8.7,NA,108.03,NA,NA,3,3,0,90,45,NA,NA,NA,NA,NA,8.02,NA,100.67,NA,2013,"Montanaro et al. (2009) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1299,147,568,Italy,southItaly,NA,550,Mediterranean,NA,NA,NA,Haplic_Revosol,NA,TEMP,Apricot,woody,4,food,NO,NA,NA,YES,4,NO,NA,NA,YES,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,NA,NA,3,3,0,90,45,NA,27.35,48.2,24.5,NA,9.2,NA,113.83,NA,NA,3,3,0,90,45,NA,NA,NA,NA,NA,9.13,NA,113.43,NA,2013,"Montanaro et al. (2009) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1300,147,569,Italy,southItaly,NA,550,Mediterranean,NA,NA,NA,Haplic_Revosol,NA,TEMP,Apricot,woody,4,food,NO,NA,NA,YES,4,NO,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,NA,NA,3,3,0,90,45,NA,27.35,48.2,24.5,NA,9.53,NA,117.52,NA,NA,3,3,0,90,45,NA,NA,NA,NA,NA,9.8,NA,120.4,NA,2013,"Montanaro et al. (2009) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1301,147,570,Turkey,Turkey,NA,NA,Mediterranean,NA,NA,NA,Typic_Xerofluvent,NA,TEMP,Vineyard,woody,10,food,NO,NA,NA,YES,10,NO,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,NA,NA,3,3,0,20,10,NA,16.9,24,59.1,NA,8,NA,23.04,NA,NA,3,3,0,20,10,NA,NA,NA,NA,NA,7.5,NA,21.79,NA,2013,"Okur et al. (2009) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1302,147,571,Turkey,Turkey,NA,NA,Mediterranean,NA,NA,NA,Typic_Xerofluvent,NA,TEMP,Vineyard,woody,10,food,NO,NA,NA,YES,10,NO,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,NA,NA,3,3,0,20,10,NA,14.9,32,53.1,NA,9.8,NA,27.46,NA,NA,3,3,0,20,10,NA,NA,NA,NA,NA,7.5,NA,21.79,NA,2013,"Okur et al. (2009) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1303,147,572,Turkey,Turkey,NA,NA,Mediterranean,NA,NA,NA,Typic_Xerofluvent,NA,TEMP,Vineyard,woody,10,food,NO,NA,NA,YES,10,NO,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,NA,NA,3,3,0,20,10,NA,14.9,32,53.1,NA,9.6,NA,26.98,NA,NA,3,3,0,20,10,NA,NA,NA,NA,NA,7.5,NA,21.79,NA,2013,"Okur et al. (2009) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1304,147,573,Turkey,Turkey,NA,NA,Mediterranean,NA,NA,NA,Typic_Xerofluvent,NA,TEMP,Vineyard,woody,10,food,NO,NA,NA,YES,10,NO,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,NA,NA,3,3,0,20,10,NA,14.9,32,53.1,NA,9,NA,25.52,NA,NA,3,3,0,20,10,NA,NA,NA,NA,NA,7.5,NA,21.79,NA,2013,"Okur et al. (2009) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1305,147,574,Spain,Sierra_Magina,17,470,Mediterranean,37.7157,-3.4599,NA,NA,NA,MANAG,Olive,woody,NA,food,NO,NA,NA,NO,NA,YES,16,NA,YES,NA,YES,manure_+_CC,NA,NA,YES,NA,normal,MULTI,NO,NA,1,NA,NA,3,3,0,46,23,NA,NA,NA,NA,NA,13.11,NA,NA,NA,NA,3,3,0,46,23,NA,NA,NA,NA,NA,7.87,NA,36.44,NA,2013,"Aranda et al. (2011) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1306,147,575,Spain,Sierra_Magina,17,470,Mediterranean,37.7157,-3.4599,NA,NA,NA,MANAG,Olive,woody,NA,food,NO,NA,NA,NO,NA,YES,16,NA,YES,NA,YES,manure_+_CC,NA,NA,YES,NA,normal,MULTI,NO,NA,1,NA,NA,3,3,0,24,12,NA,NA,NA,NA,NA,12.24,NA,NA,NA,NA,3,3,0,24,12,NA,NA,NA,NA,NA,5.85,NA,23.09,NA,2013,"Aranda et al. (2011) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1307,147,576,Italy,Lentini_Sicilia,18,485,Mediterranean,37.2838,14.9961,NA,Sandy_loam,NA,MANAG,Citrus,woody,NA,food,NO,NA,NA,NO,NA,YES,6,NA,NO,NA,YES,compost,NA,NA,YES,NA,normal,MULTI,NO,NA,1,NA,NA,3,3,0,25,12.5,NA,NA,NA,NA,NA,18.36,NA,55.88,NA,NA,3,3,0,25,12.5,NA,NA,NA,NA,NA,17.3,NA,58.76,NA,2014,"Canali et al. (2004) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1308,147,577,Italy,Lentini_Sicilia,18,485,Mediterranean,37.2838,14.9961,NA,Sandy_loam,NA,MANAG,Citrus,woody,NA,food,NO,NA,NA,NO,NA,YES,6,NA,NO,NA,YES,compost,NA,NA,YES,NA,normal,MULTI,NO,NA,1,NA,NA,3,3,0,25,12.5,NA,NA,NA,NA,NA,20.47,NA,55.88,NA,NA,3,3,0,25,12.5,NA,NA,NA,NA,NA,17.3,NA,64.46,NA,2015,"Canali et al. (2004) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1309,147,578,Italy,Lentini_Sicilia,18,485,Mediterranean,37.2838,14.9961,NA,Sandy_loam,NA,MANAG,Citrus,woody,NA,food,NO,NA,NA,NO,NA,YES,6,NA,NO,NA,YES,manure,NA,NA,YES,NA,normal,MULTI,NO,NA,1,NA,NA,3,3,0,25,12.5,NA,NA,NA,NA,NA,19.34,NA,55.88,NA,NA,3,3,0,25,12.5,NA,NA,NA,NA,NA,17.3,NA,61.43,NA,2016,"Canali et al. (2004) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1310,147,579,Spain,Pegalaja,15,453,Mediterranean,37.7406,-3.6458,NA,NA,NA,MANAG,Olive,woody,NA,food,NO,NA,NA,NO,NA,YES,8,NA,YES,NA,YES,manure_+_CC,NA,NA,YES,NA,normal,MULTI,NO,NA,1,NA,NA,3,3,0,10,5,NA,NA,NA,NA,NA,47.3,NA,NA,NA,NA,3,3,0,10,5,NA,NA,NA,NA,NA,30.9,NA,51.95,NA,2017,"García-Ruiz et al. (2009) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1311,147,580,Spain,Puente_Tablas,17,420,Mediterranean,37.8021,-3.745,NA,NA,NA,MANAG,Olive,woody,NA,food,NO,NA,NA,NO,NA,YES,7,NA,YES,NA,YES,manure,NA,NA,YES,NA,normal,MULTI,NO,NA,1,NA,NA,3,3,0,10,5,NA,NA,NA,NA,NA,28.9,NA,NA,NA,NA,3,3,0,10,5,NA,NA,NA,NA,NA,21,NA,34.48,NA,2018,"García-Ruiz et al. (2009) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1312,147,581,Spain,Puente_Tablas,17,420,Mediterranean,37.8021,-3.745,NA,NA,NA,MANAG,Olive,woody,NA,food,NO,NA,NA,NO,NA,YES,8,NA,YES,NA,YES,manure_+_CC,NA,NA,YES,NA,normal,MULTI,NO,NA,1,NA,NA,3,3,0,10,5,NA,NA,NA,NA,NA,29.1,NA,NA,NA,NA,3,3,0,10,5,NA,NA,NA,NA,NA,19.3,NA,34.68,NA,2019,"García-Ruiz et al. (2009) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1313,147,582,Spain,Jaén,17,550,Mediterranean,37.7796,-3.7849,NA,Clay_loam,NA,MANAG,Olive,woody,NA,food,NO,NA,NA,NO,NA,YES,10,NA,YES,NA,YES,OMW_+_CR,NA,NA,YES,NA,normal,MULTI,NO,NA,1,NA,NA,3,3,0,30,15,NA,NA,NA,NA,NA,36.07,NA,NA,NA,NA,3,3,0,30,15,NA,NA,NA,NA,NA,6.72,NA,158,NA,2020,"Nieto et al. (2010) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1314,147,583,Spain,Jaén,17,550,Mediterranean,37.7796,-3.7849,NA,Clay_loam,NA,MANAG,Olive,woody,NA,food,NO,NA,NA,NO,NA,YES,6,NA,YES,NA,YES,OMW_+_CR,NA,NA,YES,NA,normal,MULTI,NO,NA,1,NA,NA,3,3,0,30,15,NA,NA,NA,NA,NA,28.69,NA,NA,NA,NA,3,3,0,30,15,NA,NA,NA,NA,NA,7.11,NA,113.6,NA,2021,"Nieto et al. (2010) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1315,147,584,Israel,Israel,19,203,Mediterranean,31.0461,34.8516,NA,NA,NA,MANAG,Stone_fruits,woody,NA,food,NO,NA,NA,NO,NA,YES,5,NA,NO,NA,YES,compost,NA,NA,YES,NA,normal,MULTI,NO,NA,1,NA,NA,3,3,0,30,15,NA,NA,NA,NA,NA,14.96,NA,NA,NA,NA,3,3,0,30,15,NA,NA,NA,NA,NA,11,NA,27.3,NA,2022,"Raviv et al. (2006) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1316,147,585,Israel,Israel,19,203,Mediterranean,31.0461,34.8516,NA,NA,NA,MANAG,Stone_fruits,woody,NA,food,NO,NA,NA,NO,NA,YES,5,NA,NO,NA,YES,compost,NA,NA,YES,NA,normal,MULTI,NO,NA,1,NA,NA,3,3,0,30,15,NA,NA,NA,NA,NA,21.01,NA,NA,NA,NA,3,3,0,30,15,NA,NA,NA,NA,NA,11,NA,37.29,NA,2023,"Raviv et al. (2006) in Aguilera, E., Lassaletta, L., Gattinger, A. and Gimeno, B.S., 2013. Managing soil carbon for climate change mitigation and adaptation in Mediterranean cropping systems: A meta-analysis. Agriculture, Ecosystems & Environment, 168, pp.25-36."
1317,148,586,Sweden,Lovanger,3,620,Boreal,64.333,21.233,NA,Silt_loam,NA,TEMP,Willow,woody,5,SRC,NO,NA,NA,YES,5,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,2013,1,20,20,0,30,15,NA,NA,NA,NA,NA,NA,NA,160,NA,1,20,20,0,30,15,NA,NA,NA,NA,NA,NA,NA,157,NA,2015,"Rytter, R.M., Rytter, L. and Högbom, L., 2015. Carbon sequestration in willow (Salix spp.) plantations on former arable land estimated by repeated field sampling and C budget calculation. Biomass and bioenergy, 83, pp.483-492."
1318,148,587,Sweden,Bjasta,3,638,Boreal,63.2,18.483,NA,Silt_loam,NA,TEMP,Willow,woody,5,SRC,NO,NA,NA,YES,5,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,2013,1,20,20,0,30,15,NA,NA,NA,NA,NA,NA,NA,97,NA,1,20,20,0,30,15,NA,NA,NA,NA,NA,NA,NA,92,NA,2015,"Rytter, R.M., Rytter, L. and Högbom, L., 2015. Carbon sequestration in willow (Salix spp.) plantations on former arable land estimated by repeated field sampling and C budget calculation. Biomass and bioenergy, 83, pp.483-492."
1319,148,588,Sweden,Nykoping,6,556,Boreal,58.73,16.783,NA,Clay_loam,NA,TEMP,Willow,woody,5,SRC,NO,NA,NA,YES,5,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,2013,1,20,20,0,30,15,NA,NA,NA,NA,NA,NA,NA,63,NA,1,20,20,0,30,15,NA,NA,NA,NA,NA,NA,NA,61,NA,2015,"Rytter, R.M., Rytter, L. and Högbom, L., 2015. Carbon sequestration in willow (Salix spp.) plantations on former arable land estimated by repeated field sampling and C budget calculation. Biomass and bioenergy, 83, pp.483-492."
1320,148,589,Sweden,Langhem,6,896,Boreal,57.616,13.25,NA,loam,NA,TEMP,Willow,woody,5,SRC,NO,NA,NA,YES,5,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,2013,1,20,20,0,30,15,NA,NA,NA,NA,NA,NA,NA,102,NA,1,20,20,0,30,15,NA,NA,NA,NA,NA,NA,NA,102,NA,2015,"Rytter, R.M., Rytter, L. and Högbom, L., 2015. Carbon sequestration in willow (Salix spp.) plantations on former arable land estimated by repeated field sampling and C budget calculation. Biomass and bioenergy, 83, pp.483-492."
1321,148,590,Sweden,Svalov,7,790,Boreal,55.933,13.2,NA,Silt_clay,NA,TEMP,Willow,woody,5,SRC,NO,NA,NA,YES,5,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,2013,1,20,20,0,30,15,NA,NA,NA,NA,NA,NA,NA,81,NA,1,20,20,0,30,15,NA,NA,NA,NA,NA,NA,NA,91,NA,2015,"Rytter, R.M., Rytter, L. and Högbom, L., 2015. Carbon sequestration in willow (Salix spp.) plantations on former arable land estimated by repeated field sampling and C budget calculation. Biomass and bioenergy, 83, pp.483-492."
1322,149,591,italy,Viterbo,13.76,766,Mediterranean,44.366,12.016,NA,Chromic_Luvisol,NA,LUC,Poplar,woody,2,SRC,YES,annual_crop,2,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,2013,1,6,6,0,15,7.5,1.12,NA,NA,NA,6.66,NA,NA,11.69,0.15,1,6,6,0,15,7.5,1.12,NA,NA,NA,5.88,NA,NA,16.03,3.76,2016,"Sabbatini, S., Arriga, N., Bertolini, T., Castaldi, S., Chiti, T., Consalvo, C., Djomo, S.N., Gioli, B., Matteucci, G. and Papale, D., 2015. Greenhouse gas balance of cropland conversion to bioenergy poplar short rotation coppice. Biogeosciences Discussions, 12(10)."
1323,149,592,italy,Viterbo,13.76,766,Mediterranean,44.366,12.016,NA,Chromic_Luvisol,NA,LUC,Poplar,woody,2,SRC,YES,annual_crop,2,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,NA,1,2013,1,6,6,0,15,7.5,1.02,NA,NA,NA,6.69,NA,NA,14.03,2.79,1,6,6,0,15,7.5,1.02,NA,NA,NA,5.88,NA,NA,16.03,3.76,2016,"Sabbatini, S., Arriga, N., Bertolini, T., Castaldi, S., Chiti, T., Consalvo, C., Djomo, S.N., Gioli, B., Matteucci, G. and Papale, D., 2015. Greenhouse gas balance of cropland conversion to bioenergy poplar short rotation coppice. Biogeosciences Discussions, 12(10)."
1324,150,593,Brazil,Paraipaba,26.7,998,Tropical,-3.4384,-39.1482,NA,Quartzipsamment,NA,LUC,Banana,palm,2,food,YES,natural_forest,2,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,YES,2,NA,NA,3,3,0,20,10,NA,NA,NA,NA,7.8,NA,NA,11.6,NA,3,NA,3,0,20,10,NA,8,3,89,NA,NA,NA,17.8,NA,2004,"Bernardi etal - from Zinn Y L, Resck D V S, Lal R. 2011. Eucalypt plantation effects on organic carbon and aggregation of three different-textured soils in Brazil. Soil Res. 49: 614–624."
1325,150,594,Brazil,Paraipaba,26.7,998,Tropical,-3.4384,-39.1482,NA,Quartzipsamment,NA,LUC,Cashew,woody,6,food,YES,natural_forest,6,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,YES,2,NA,NA,3,3,0,20,10,NA,NA,NA,NA,6.3,NA,NA,11.7,NA,3,NA,3,0,20,10,NA,8,3,89,NA,NA,NA,17.8,NA,2004,"Bernardi etal - from Zinn Y L, Resck D V S, Lal R. 2011. Eucalypt plantation effects on organic carbon and aggregation of three different-textured soils in Brazil. Soil Res. 49: 614–624."
1326,150,595,Brazil,Paraipaba,26.7,998,Tropical,-3.4384,-39.1482,NA,Quartzipsamment,NA,LUC,Guava,woody,6,food,YES,natural_forest,6,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MULTI,NO,YES,2,NA,NA,3,3,0,20,10,NA,NA,NA,NA,5.8,NA,NA,12.5,NA,3,NA,3,0,20,10,NA,8,3,89,NA,NA,NA,17.8,NA,2004,"Bernardi etal - from Zinn Y L, Resck D V S, Lal R. 2011. Eucalypt plantation effects on organic carbon and aggregation of three different-textured soils in Brazil. Soil Res. 49: 614–624."
